,mkt_excess_daily
2018-06-08,0.003006429861916519
2018-06-11,0.0009523815414650036
2018-06-12,0.0016261118132285314
2018-06-13,-0.004150780766133298
2018-06-14,0.002353515966009571
2018-06-15,-0.0011322193613289085
2018-06-18,-0.0022426046786065638
2018-06-19,-0.004144574579961244
2018-06-20,0.0015960911782777166
2018-06-21,-0.0064791711323151585
2018-06-22,0.0017467609660389927
2018-06-25,-0.01393200816282957
2018-06-26,0.0020894795751363352
2018-06-27,-0.008752328191129243
2018-06-28,0.00604855225550114
2018-06-29,0.0006466022759659097
2018-07-02,0.0029509756392345435
2018-07-03,-0.005070371158521804
2018-07-05,0.008472728982007679
2018-07-06,0.008335161645662432
2018-07-09,0.008672391363283257
2018-07-10,0.0033549641237629415
2018-07-11,-0.007230999983467593
2018-07-12,0.00859947796862081
2018-07-13,0.000967913658620521
2018-07-16,-0.0011401782324496287
2018-07-17,0.0038539249213851825
2018-07-18,0.002045511146177074
2018-07-19,-0.004071954612579654
2018-07-20,-0.0010619543998443177
2018-07-23,0.0017206068777562017
2018-07-24,0.0046541488563483745
2018-07-25,0.008945450513878597
2018-07-26,-0.003153428973589201
2018-07-27,-0.006699590110320774
2018-07-30,-0.005887315540308984
2018-07-31,0.004757081753827776
2018-08-01,-0.0011581899018629764
2018-08-02,0.004797823357486858
2018-08-03,0.0045180620356428
2018-08-06,0.0034169980943075102
2018-08-07,0.0027036755217639268
2018-08-08,-0.00037816985877042514
2018-08-09,-0.001557313722874778
2018-08-10,-0.007251597458303391
2018-08-13,-0.004126708596540654
2018-08-14,0.0062558733878474715
2018-08-15,-0.007743108003437064
2018-08-16,0.007775929357579192
2018-08-17,0.0032053211802041716
2018-08-20,0.002314718947210554
2018-08-21,0.0019548863430759677
2018-08-22,-0.0005085870091612326
2018-08-23,-0.0018030498784528332
2018-08-24,0.006069349973367606
2018-08-27,0.007529627795559353
2018-08-28,0.00015657114703796694
2018-08-29,0.005572185840341719
2018-08-30,-0.004552071466516324
2018-08-31,2.2569045246671366e-05
2018-09-04,-0.0017691343379741982
2018-09-05,-0.0029205050903608628
2018-09-06,-0.003771661967178546
2018-09-07,-0.0023307824515085996
2018-09-10,0.001781043658199264
2018-09-11,0.003616339464993585
2018-09-12,0.00024046748608177407
2018-09-13,0.005152211295579556
2018-09-14,0.00015853235255358156
2018-09-17,-0.005702202539761981
2018-09-18,0.00523543016386184
2018-09-19,0.0011321102562034436
2018-09-20,0.007690021395406005
2018-09-21,-0.0004885937269301041
2018-09-24,-0.0036422600909823922
2018-09-25,-0.0014270961321450205
2018-09-26,-0.003414307446683698
2018-09-27,0.0026398684629876396
2018-09-28,-0.0001260928479015789
2018-10-01,0.0035137296155310334
2018-10-02,-0.0005159916140424788
2018-10-03,0.0005881950957296035
2018-10-04,-0.008327645592198432
2018-10-05,-0.005669462689738842
2018-10-09,-0.001939483755161682
2018-10-10,-0.03354215272011196
2018-10-11,-0.02091026688775868
2018-10-12,0.01398316376738752
2018-10-15,-0.006045938620764543
2018-10-16,0.021144371705436774
2018-10-17,-0.00037730443385349975
2018-10-18,-0.014620331555992745
2018-10-19,-0.0004862298458324386
2018-10-22,-0.004433791807030928
2018-10-23,-0.005650917161345724
2018-10-24,-0.031471921500167914
2018-10-25,0.018331031063497018
2018-10-26,-0.017599515786971717
2018-10-29,-0.006701586072162513
2018-10-30,0.015423405620120179
2018-10-31,0.010669807113582326
2018-11-01,0.010379811953312057
2018-11-02,-0.006462484733389626
2018-11-05,0.005459698986641058
2018-11-06,0.006114024066898756
2018-11-07,0.020861314883264145
2018-11-08,-0.0026386014839768607
2018-11-09,-0.009366196086561049
2018-11-13,-0.021503856722858594
2018-11-14,-0.007718106170207849
2018-11-15,0.010416500228587334
2018-11-16,0.0021004597605154395
2018-11-19,-0.016902769001245193
2018-11-20,-0.018437603322109728
2018-11-21,0.0029190615452434443
2018-11-23,-0.006695642415619015
2018-11-26,0.015292983055443373
2018-11-27,0.003136776599088884
2018-11-28,0.02259444353759002
2018-11-29,-0.0023039470135239504
2018-11-30,0.008019865633651247
2018-12-03,0.010765475569640595
2018-12-04,-0.03301405675069861
2018-12-06,-0.0016356731092032034
2018-12-07,-0.02370784906787333
2018-12-10,0.0016490896113652315
2018-12-11,-0.00046946630387561654
2018-12-12,0.005291043098208747
2018-12-13,-0.0003137782245575345
2018-12-14,-0.01938426889726976
2018-12-17,-0.021104184250634893
2018-12-18,-2.3959101128623127e-05
2018-12-19,-0.015623884952321287
2018-12-20,-0.01600700744456721
2018-12-21,-0.020912318459003883
2018-12-24,-0.02759384009677088
2018-12-26,0.04829320767649339
2018-12-27,0.008417803192432507
2018-12-28,-0.0013488485687771442
2018-12-31,0.008351290325611192
2019-01-02,0.0011635169866576495
2019-01-03,-0.02516864057758284
2019-01-04,0.03365483645985924
2019-01-07,0.006880254047029677
2019-01-08,0.009541706379195485
2019-01-09,0.003982404114365691
2019-01-10,0.004400974156005759
2019-01-11,-0.00025241686666350386
2019-01-14,-0.0053775029094305276
2019-01-15,0.010558124221215128
2019-01-16,0.0021126395717864553
2019-01-17,0.007455077264218873
2019-01-18,0.012987714879392528
2019-01-22,-0.014365744046428942
2019-01-23,0.0020924502914604283
2019-01-24,0.001268285452431683
2019-01-25,0.008344828072527575
2019-01-28,-0.007985429290725774
2019-01-29,-0.0015638025936607104
2019-01-30,0.015323887943359961
2019-01-31,0.008457632533301361
2019-02-01,0.0007924846366070304
2019-02-04,0.006646500160177767
2019-02-05,0.004591262115169162
2019-02-06,-0.0023326376657088694
2019-02-07,-0.009504982716027262
2019-02-08,0.0005729562895463047
2019-02-11,0.0006050622900213663
2019-02-12,0.012702903815478095
2019-02-13,0.0029133232715299376
2019-02-14,-0.002759339459667136
2019-02-15,0.010715828588989023
2019-02-19,0.0013938318127949773
2019-02-20,0.0016717440469439114
2019-02-21,-0.003638004862437072
2019-02-22,0.006286849180913376
2019-02-25,0.0011265418492644808
2019-02-26,-0.0008941725868057334
2019-02-27,-0.0006495329728937573
2019-02-28,-0.002936388556252351
2019-03-01,0.006763616960722586
2019-03-04,-0.00399460205380104
2019-03-05,-0.0012386681482527311
2019-03-06,-0.0066508091407207134
2019-03-07,-0.008262314052296592
2019-03-08,-0.0022365937327462186
2019-03-11,0.01445613264952401
2019-03-12,0.0028467228393685502
2019-03-13,0.00682330386858267
2019-03-14,-0.0009714156080625779
2019-03-15,0.004871050058781792
2019-03-18,0.0035972406610168513
2019-03-19,-0.00023281296836337226
2019-03-20,-0.0030482315834977017
2019-03-21,0.010694480651961326
2019-03-22,-0.01925249013166704
2019-03-25,-0.0009346484383114552
2019-03-26,0.00706255224119098
2019-03-27,-0.004748868933736307
2019-03-28,0.00348932905812429
2019-03-29,0.0066172053365815935
2019-04-01,0.011404596125761241
2019-04-02,-7.975663403227346e-05
2019-04-03,0.0020473116442646677
2019-04-04,0.001984091557251342
2019-04-05,0.004527731065200823
2019-04-08,0.0009481509746991468
2019-04-09,-0.006184350121412469
2019-04-10,0.003374625565609498
2019-04-11,-6.02513454002376e-05
2019-04-12,0.006487269630877995
2019-04-15,-0.0007294890639217847
2019-04-16,0.00040737218724878037
2019-04-17,-0.0023778701703877883
2019-04-18,0.0014771511642051177
2019-04-22,0.0009100364672839804
2019-04-23,0.008701655514950835
2019-04-24,-0.0022933164311866676
2019-04-25,-0.00046857658300088634
2019-04-26,0.004575976637561892
2019-04-29,0.0009714136615058577
2019-04-30,0.000852591013048514
2019-05-01,-0.007629206626115859
2019-05-02,-0.0022261664682474646
2019-05-03,0.009492592636189442
2019-05-06,-0.004579386874815454
2019-05-07,-0.01674553844087702
2019-05-08,-0.0017043147817032227
2019-05-09,-0.003122049013899787
2019-05-10,0.003616569122206197
2019-05-13,-0.02452058233935987
2019-05-14,0.007889099348429138
2019-05-15,0.005729043871597705
2019-05-16,0.008761843915636721
2019-05-17,-0.005948162831181241
2019-05-20,-0.006866758682148443
2019-05-21,0.008364673488189209
2019-05-22,-0.0029221180210368732
2019-05-23,-0.01207631618534052
2019-05-24,0.001261631981233762
2019-05-28,-0.008499634141783109
2019-05-29,-0.007024206234433036
2019-05-30,0.0020091410585206795
2019-05-31,-0.01336722999343473
2019-06-03,-0.0028503748861623663
2019-06-04,0.021122679436692094
2019-06-05,0.008045479334428009
2019-06-06,0.006033593031618734
2019-06-07,0.010360897536177357
2019-06-10,0.004564806839545103
2019-06-11,-0.00043435469317168175
2019-06-12,-0.00212329403994344
2019-06-13,0.004006540109268729
2019-06-14,-0.0016948934972356295
2019-06-17,0.0008492337212701749
2019-06-18,0.009589574157860633
2019-06-19,0.002900967976757484
2019-06-20,0.009348634456086092
2019-06-21,-0.0013413205115824249
2019-06-24,-0.001812748327677062
2019-06-25,-0.009620357494737474
2019-06-26,-0.001315222279072897
2019-06-27,0.003736914912803799
2019-06-28,0.0056623599862497065
2019-07-01,0.007563269794687568
2019-07-02,0.0028460435879453694
2019-07-03,0.007566070289573746
2019-07-05,-0.001887671931872154
2019-07-08,-0.004927699610392692
2019-07-09,0.0011544888265994635
2019-07-10,0.0044192427042281865
2019-07-11,0.002198983366242532
2019-07-12,0.004526286657680856
2019-07-15,9.377201730146378e-05
2019-07-16,-0.003493220767716344
2019-07-17,-0.006633580901203238
2019-07-18,0.0034954599814955934
2019-07-19,-0.00627641606511359
2019-07-22,0.0027441750859814274
2019-07-23,0.006742452148766942
2019-07-24,0.004596666213206816
2019-07-25,-0.005357989474109015
2019-07-26,0.007278842780273564
2019-07-29,-0.0016983373641674918
2019-07-30,-0.0026629008071544264
2019-07-31,-0.011024566819229996
2019-08-01,-0.00911421706976073
2019-08-02,-0.007382520029518943
2019-08-05,-0.03029902597260991
2019-08-06,0.012864960185700082
2019-08-07,0.0006992988392183474
2019-08-08,0.01852078883763561
2019-08-09,-0.006707046917016348
2019-08-12,-0.012458750997210053
2019-08-13,0.01495223340661493
2019-08-14,-0.02979295133991409
2019-08-15,0.0024013730576324605
2019-08-16,0.01426202205304539
2019-08-19,0.011970186083618575
2019-08-20,-0.008007251431315079
2019-08-21,0.008150380671974515
2019-08-22,-0.0005699735155384386
2019-08-23,-0.026348744763385633
2019-08-26,0.010862467399325044
2019-08-27,-0.003267012615923839
2019-08-28,0.00646624279126529
2019-08-29,0.012548400645484277
2019-08-30,0.0005834989642666536
2019-09-03,-0.006980918071982639
2019-09-04,0.010725816539124204
2019-09-05,0.012864095342540242
2019-09-06,0.0008491546851771734
2019-09-09,-0.0001581757152554175
2019-09-10,0.0002545787967015406
2019-09-11,0.007134828523472069
2019-09-12,0.0028046127803120578
2019-09-13,-0.0007993663779207634
2019-09-16,-0.0032128651713601948
2019-09-17,0.0025072422568627275
2019-09-18,0.0002718399583611154
2019-09-19,-5.042897599178253e-05
2019-09-20,-0.004976052888239623
2019-09-23,-0.00016461424705698844
2019-09-24,-0.008516540441582718
2019-09-25,0.006071621516497373
2019-09-26,-0.002498764331305345
2019-09-27,-0.005397037689505381
2019-09-30,0.00496879735456146
2019-10-01,-0.012399068826707545
2019-10-02,-0.01812839366842276
2019-10-03,0.007879659442393942
2019-10-04,0.014056921598711492
2019-10-07,-0.004549779142127498
2019-10-08,-0.015743804883582773
2019-10-09,0.009000697629467501
2019-10-10,0.006329479839167612
2019-10-11,0.010810345889647308
2019-10-15,0.008448739976223377
2019-10-16,-0.0020703883561088644
2019-10-17,0.0026897881856335383
2019-10-18,-0.003996279493941596
2019-10-21,0.006777320779427671
2019-10-22,-0.0036450628900141207
2019-10-23,0.0027734796187841066
2019-10-24,0.0018489809321247303
2019-10-25,0.003993636184749974
2019-10-28,0.005493078024511655
2019-10-29,-0.0009051042114849715
2019-10-30,0.0031780757692200278
2019-10-31,-0.0030939417449158944
2019-11-01,0.009547866834180983
2019-11-04,0.003626842307391169
2019-11-05,-0.0012595342017745017
2019-11-06,0.0006310674766903658
2019-11-07,0.0026509069671546257
2019-11-08,0.0024811562446245407
2019-11-12,-0.00047644038920015264
2019-11-13,0.0006373709981989747
2019-11-14,0.0007651197474484318
2019-11-15,0.007593676522968976
2019-11-18,0.0004318432072103787
2019-11-19,-0.0006631735976137845
2019-11-20,-0.003831320146407598
2019-11-21,-0.0016536298132361301
2019-11-22,0.0021029502153293144
2019-11-25,0.007410018103325458
2019-11-26,0.002124709861580991
2019-11-27,0.004096111898253122
2019-11-29,-0.0040892998616263365
2019-12-02,-0.008740446274104408
2019-12-03,-0.006727898887274623
2019-12-04,0.0062340338817233705
2019-12-05,0.0014283336007241952
2019-12-06,0.009021893775421808
2019-12-09,-0.003239796264615173
2019-12-10,-0.0011702780605901747
2019-12-11,0.0028335340314295117
2019-12-12,0.008463977874600345
2019-12-13,1.0062832063586162e-06
2019-12-16,0.007048060886994762
2019-12-17,0.00026093597291290037
2019-12-18,-0.0005078619176487819
2019-12-19,0.0043739105447382146
2019-12-20,0.004857127527208059
2019-12-23,0.0007899111063928358
2019-12-24,-0.0002701568034228534
2019-12-26,0.005040372909099278
2019-12-27,-3.992643225939041e-05
2019-12-30,-0.005872285580304617
2019-12-31,0.0028662223670646793
2020-01-02,0.008269984790399386
2020-01-03,-0.007155702690860628
2020-01-06,0.003455962078673306
2020-01-07,-0.002879137664735645
2020-01-08,0.004816952435586035
2020-01-09,0.006560472225300445
2020-01-10,-0.002931225067645706
2020-01-13,0.0068792521543272105
2020-01-14,-0.0015872537039040482
2020-01-15,0.0017980467457667042
2020-01-16,0.00826056430663276
2020-01-17,0.0037823709924809388
2020-01-21,-0.0027255140012226666
2020-01-22,0.00021941056963445228
2020-01-23,0.0010718724099990041
2020-01-24,-0.009150182747885942
2020-01-27,-0.015919132394580933
2020-01-28,0.009938441619057816
2020-01-29,-0.0009302396243635607
2020-01-30,0.003067639350991542
2020-01-31,-0.01792391630869727
2020-02-03,0.0071677804297597385
2020-02-04,0.014805935879769163
2020-02-05,0.011122446412819504
2020-02-06,0.0032552131757072247
2020-02-07,-0.0054780898948367735
2020-02-10,0.00723826325212723
2020-02-11,0.0016244498006236963
2020-02-12,0.006378082548943168
2020-02-13,-0.0016951563977255588
2020-02-14,0.001779237213106993
2020-02-18,-0.0029852501053473264
2020-02-19,0.004633321415838948
2020-02-20,-0.0038826810685453103
2020-02-21,-0.010631326876273954
2020-02-24,-0.03414246690875864
2020-02-25,-0.03080033426214741
2020-02-26,-0.0038381272103242157
2020-02-27,-0.04521939121442999
2020-02-28,-0.008317052918883187
2020-03-02,0.044967456308943624
2020-03-03,-0.0285507560778821
2020-03-04,0.041296078205665616
2020-03-05,-0.03454712346293654
2020-03-06,-0.017230200614010826
2020-03-09,-0.07903178386210298
2020-03-10,0.04818500772150864
2020-03-11,-0.05013529980331332
2020-03-12,-0.0999796202821107
2020-03-13,0.08877127958842633
2020-03-16,-0.1276810605044305
2020-03-17,0.05818604148072419
2020-03-18,-0.053268823613333016
2020-03-19,0.0046525635719468625
2020-03-20,-0.044363965076322225
2020-03-23,-0.02976154571392726
2020-03-24,0.08965003840553616
2020-03-25,0.011434222541185033
2020-03-26,0.0605110305011631
2020-03-27,-0.03429631460411836
2020-03-30,0.03293890956308422
2020-03-31,-0.01616999179530642
2020-04-01,-0.04517088995133882
2020-04-02,0.022547735477765327
2020-04-03,-0.015277388044496208
2020-04-06,0.06794174551485718
2020-04-07,-0.001633989900896987
2020-04-08,0.033458932674204446
2020-04-09,0.01435460727208625
2020-04-13,-0.010186104149027578
2020-04-14,0.030084514867957098
2020-04-15,-0.022301654251564287
2020-04-16,0.005775705020827527
2020-04-17,0.02641522183839316
2020-04-20,-0.018067767194542814
2020-04-21,-0.031178064620281967
2020-04-22,0.02264637900294171
2020-04-23,-0.000563700478909358
2020-04-24,0.013798352187166409
2020-04-27,0.01458036955176282
2020-04-28,-0.005280697409035552
2020-04-29,0.02621178246587803
2020-04-30,-0.009280459219705786
2020-05-01,-0.0284855269154269
2020-05-04,0.004215506678198453
2020-05-05,0.008973830771747569
2020-05-06,-0.007032349461534653
2020-05-07,0.011414034175695763
2020-05-08,0.016703508144831673
2020-05-11,0.00010420633517767524
2020-05-12,-0.020740652692442175
2020-05-13,-0.01764231252493099
2020-05-14,0.01143399622487645
2020-05-15,0.0038933593030720803
2020-05-18,0.030986345738460336
2020-05-19,-0.01056742871848986
2020-05-20,0.01648709781865767
2020-05-21,-0.007830861104711716
2020-05-22,0.002324841260780134
2020-05-26,0.012186998101065948
2020-05-27,0.014691554695556315
2020-05-28,-0.002137820331810125
2020-05-29,0.004775083369380535
2020-06-01,0.0037181120523321586
2020-06-02,0.008150414487640627
2020-06-03,0.013526232295483684
2020-06-04,-0.003406796078316814
2020-06-05,0.025838065026047137
2020-06-08,0.01193488852616881
2020-06-09,-0.007862937532149072
2020-06-10,-0.005356906587716605
2020-06-11,-0.06077879742232116
2020-06-12,0.012948211550957914
2020-06-15,0.008249785763921443
2020-06-16,0.018755202014176
2020-06-17,-0.003636053194254069
2020-06-18,0.0005659683495479399
2020-06-19,-0.005693194572564304
2020-06-22,0.0064460182424045664
2020-06-23,0.004269700128991724
2020-06-24,-0.02622255251605687
2020-06-25,0.01087293493346013
2020-06-26,-0.02455052017548211
2020-06-29,0.014553572212882632
2020-06-30,0.01526624500972333
2020-07-01,0.004982277055475993
2020-07-02,0.004504077682058884
2020-07-06,0.015729643911768718
2020-07-07,-0.010903188052570983
2020-07-08,0.007770487633457092
2020-07-09,-0.005684118694746532
2020-07-10,0.010386099591515588
2020-07-13,-0.009431961116709821
2020-07-14,0.013292379003708908
2020-07-15,0.0090157410357041
2020-07-16,-0.0034364424326671465
2020-07-17,0.002819246686932612
2020-07-20,0.008347270036588425
2020-07-21,0.0016534965158463064
2020-07-22,0.005706892214801054
2020-07-23,-0.0124197223136681
2020-07-24,-0.006232983925697386
2020-07-27,0.007343401602930464
2020-07-28,-0.006517779320067558
2020-07-29,0.012328833967791284
2020-07-30,-0.003779067359607906
2020-07-31,0.007619470646023215
2020-08-03,0.0071332024330336705
2020-08-04,0.0035848415710252233
2020-08-05,0.006387394839364867
2020-08-06,0.0063853604245117474
2020-08-07,0.00061027444270152
2020-08-10,0.002715121371970669
2020-08-11,-0.008026371302028245
2020-08-12,0.013872215373218963
2020-08-13,-0.0020773477304104984
2020-08-14,-0.00019997245053284663
2020-08-17,0.002678890587028884
2020-08-18,0.0022742417898436707
2020-08-19,-0.004441016139940049
2020-08-20,0.0031279445854187162
2020-08-21,0.0034098840823215183
2020-08-24,0.009967905181976091
2020-08-25,0.0035626128251455454
2020-08-26,0.010116714424446928
2020-08-27,0.001642389070184483
2020-08-28,0.006680745887945599
2020-08-31,-0.0022258442380006065
2020-09-01,0.007469938625947912
2020-09-02,0.015222945717837498
2020-09-03,-0.035782515721380345
2020-09-04,-0.008194749816767167
2020-09-08,-0.02817611600686136
2020-09-09,0.019916685607926567
2020-09-10,-0.017768138720153617
2020-09-11,0.000506431528114173
2020-09-14,0.01263444223026496
2020-09-15,0.005178893135741626
2020-09-16,-0.004656933812546406
2020-09-17,-0.008475236448947028
2020-09-18,-0.011273257954719082
2020-09-21,-0.01166545682205575
2020-09-22,0.010436123603618121
2020-09-23,-0.024034231709132162
2020-09-24,0.002956506924655874
2020-09-25,0.015824334798156262
2020-09-28,0.015955693223881223
2020-09-29,-0.004850387130476229
2020-09-30,0.00819255564798504
2020-10-01,0.005252056769537047
2020-10-02,-0.009651493873261438
2020-10-05,0.017782276712169344
2020-10-06,-0.014102109091873673
2020-10-07,0.01721515039294887
2020-10-08,0.007947380604137697
2020-10-09,0.008723869155440595
2020-10-13,0.009926381567536348
2020-10-14,-0.006674035115672496
2020-10-15,-0.0015581804758377335
2020-10-16,0.00010486575227998702
2020-10-19,-0.016495495805674266
2020-10-20,0.004684181942708434
2020-10-21,-0.00223091458465374
2020-10-22,0.005170979507147482
2020-10-23,0.003406250707642934
2020-10-26,-0.018796486362614707
2020-10-27,-0.0030614313757577937
2020-10-28,-0.03595676813389
2020-10-29,0.011842937327250896
2020-10-30,-0.012238481324897155
2020-11-02,0.012208576394247807
2020-11-03,0.01760718315482596
2020-11-04,0.021776693364360115
2020-11-05,0.019242039751389
2020-11-06,-0.0003205571584572825
2020-11-09,0.011594061203467915
2020-11-10,-0.0014394747900846436
2020-11-12,-0.0024406910637150424
2020-11-13,0.01348338548235672
2020-11-16,0.011544787127243928
2020-11-17,-0.0048378182809913906
2020-11-18,-0.011665978527118507
2020-11-19,0.0039046946166832242
2020-11-20,-0.006848537946002039
2020-11-23,0.005586127107800138
2020-11-24,0.01599769093439458
2020-11-25,-0.0016204426351465995
2020-11-27,0.0023609169134740423
2020-11-30,-0.0046393347493991
2020-12-01,0.011171799638637504
2020-12-02,0.001752044057291764
2020-12-03,-0.0006606931032496486
2020-12-04,0.008759157139678396
2020-12-07,-0.001974640799772875
2020-12-08,0.0027469301472150534
2020-12-09,-0.00801848541978423
2020-12-10,-0.0013222755507271422
2020-12-11,-0.0013013526134847075
2020-12-14,-0.004404342774398831
2020-12-15,0.012802140999263226
2020-12-16,0.0017348845973676446
2020-12-17,0.00570401544817366
2020-12-18,-0.003554817423461225
2020-12-21,-0.003951448958222005
2020-12-22,-0.002111978903130189
2020-12-23,0.0007076197289424518
2020-12-24,0.0034932226186773292
2020-12-28,0.008647580177601876
2020-12-29,-0.0022669921880883203
2020-12-30,0.0013039138837193866
2020-12-31,0.006381470500343964
2021-01-04,-0.014901496923385616
2021-01-05,0.0070197178404857894
2021-01-06,0.005652546667973522
2021-01-07,0.014695632740562884
2021-01-08,0.005432247584285259
2021-01-11,-0.00662170213100887
2021-01-12,0.0003703275161820118
2021-01-13,0.002229643926256527
2021-01-14,-0.0038058875831306536
2021-01-15,-0.007259805747148411
2021-01-19,0.008060045175292076
2021-01-20,0.013796004916041282
2021-01-21,0.0002724757628593585
2021-01-22,-0.003058565123407291
2021-01-25,0.003567868077058979
2021-01-26,-0.0015313925971119876
2021-01-27,-0.026054371840600922
2021-01-28,0.00967106401646484
2021-01-29,-0.01954418260366191
2021-02-01,0.01588128030143309
2021-02-02,0.013758331415856433
2021-02-03,0.0009628861009572281
2021-02-04,0.010749473129534422
2021-02-05,0.0038429761484242327
2021-02-08,0.007325164016949445
2021-02-09,-0.0011606967029739474
2021-02-10,-0.0003906190367791197
2021-02-11,0.0016153080058032903
2021-02-12,0.004652635327490886
2021-02-16,-0.0006206893775843009
2021-02-17,-0.0003713164588797054
2021-02-18,-0.004476477337206058
2021-02-19,-0.0019094405800287048
2021-02-22,-0.007816888938973629
2021-02-23,0.0012015335662637675
2021-02-24,0.01123328018266804
2021-02-25,-0.024844039755644694
2021-02-26,-0.00481826762991316
2021-03-01,0.02345504671663109
2021-03-02,-0.008169631614027735
2021-03-03,-0.013210244634098383
2021-03-04,-0.013568683395863314
2021-03-05,0.01924692947026321
2021-03-08,-0.0054362421094038505
2021-03-09,0.013994364624730957
2021-03-10,0.005951949265730101
2021-03-11,0.010281180169184763
2021-03-12,0.0009503318494996129
2021-03-15,0.00640716898315315
2021-03-16,-0.0016346875348558095
2021-03-17,0.0028110836138037685
2021-03-18,-0.014937843560588327
2021-03-19,-0.0006713394571142601
2021-03-22,0.0069340537879659485
2021-03-23,-0.007724279155689519
2021-03-24,-0.005546107156608728
2021-03-25,0.0051624223963738
2021-03-26,0.01642869608610158
2021-03-29,-0.0009364533518532685
2021-03-30,-0.0032308931351165597
2021-03-31,0.0035474998090606483
2021-04-01,0.011689327317297323
2021-04-05,0.01426692403677737
2021-04-06,-0.0010397275134119215
2021-04-07,0.0014080328374198804
2021-04-08,0.004147199462560537
2021-04-09,0.007624565563072283
2021-04-12,-0.00026260118511633795
2021-04-13,0.003224520399031331
2021-04-14,-0.00416065579876139
2021-04-15,0.0109716745326735
2021-04-16,0.003539724505139545
2021-04-19,-0.0053840699314948465
2021-04-20,-0.006887769256605611
2021-04-21,0.009201203340633717
2021-04-22,-0.009315155439773841
2021-04-23,0.010807201644003152
2021-04-26,0.001718476313054816
2021-04-27,-0.00027908001779972525
2021-04-28,-0.0009100586237515386
2021-04-29,0.00667509965540771
2021-04-30,-0.007285655298414527
2021-05-03,0.002680160613156676
2021-05-04,-0.00676411752758413
2021-05-05,0.0006406175617350948
2021-05-06,0.008070091247104247
2021-05-07,0.007283301938407422
2021-05-10,-0.010554641539493516
2021-05-11,-0.00877630161981278
2021-05-12,-0.021749285468679217
2021-05-13,0.012034312331940623
2021-05-14,0.01474361752726814
2021-05-17,-0.002597809661993153
2021-05-18,-0.008618323862063937
2021-05-19,-0.003013864672065344
2021-05-20,0.010435268298152929
2021-05-21,-0.0008483491116082999
2021-05-24,0.009799117443479177
2021-05-25,-0.0021889722692745766
2021-05-26,0.0018128492990826465
2021-05-27,0.0011012560521260957
2021-05-28,0.000706378201359529
2021-06-01,-0.0005562253148890636
2021-06-02,0.0013832901515218707
2021-06-03,-0.00369946409240481
2021-06-04,0.008733876514570344
2021-06-07,-0.0008588738486410255
2021-06-08,0.00011475504418311612
2021-06-09,-0.001884614386225805
2021-06-10,0.0045843282674004815
2021-06-11,0.0018886301935111375
2021-06-14,0.0017540836478018517
2021-06-15,-0.002073192691610198
2021-06-16,-0.005466521326246009
2021-06-17,-0.0004956741842204293
2021-06-18,-0.013268482196346588
2021-06-21,0.013846081716709735
2021-06-22,0.005053106582391446
2021-06-23,-0.0011429523142597066
2021-06-24,0.005735738730549292
2021-06-25,0.00326441783321472
2021-06-28,0.002253598045104149
2021-06-29,0.0002186069273202146
2021-06-30,0.0012701519138447618
2021-07-01,0.005149741635655579
2021-07-02,0.007415360558577289
2021-07-06,-0.002077898815284544
2021-07-07,0.0033009166668687487
2021-07-08,-0.008649135871725229
2021-07-09,0.011160829857151
2021-07-12,0.003390845207276145
2021-07-13,-0.0035789640556845585
2021-07-14,0.00111026052020656
2021-07-15,-0.003319220138450256
2021-07-16,-0.007619061582517561
2021-07-19,-0.01604372485932357
2021-07-20,0.015000294220583356
2021-07-21,0.00815678679997521
2021-07-22,0.0019645597197346333
2021-07-23,0.010043077524085581
2021-07-26,0.0023285038127668373
2021-07-27,-0.004772879096457992
2021-07-28,-0.00023596685279743493
2021-07-29,0.00414686052619417
2021-07-30,-0.005469617376867642
2021-08-02,-0.0018918412687320824
2021-08-03,0.00812301787957847
2021-08-04,-0.00469009412063505
2021-08-05,0.005938974206202569
2021-08-06,0.001622217972824538
2021-08-09,-0.0009927801517491206
2021-08-10,0.0009385823902730045
2021-08-11,0.0012217176747221594
2021-08-12,0.004084203171888214
2021-08-13,0.0015551532109600887
2021-08-16,0.0025677346407496303
2021-08-17,-0.00713543112838272
2021-08-18,-0.010856732334762672
2021-08-19,0.0012069994875504421
2021-08-20,0.008058916269497032
2021-08-23,0.008438372270132192
2021-08-24,0.0014437556919993167
2021-08-25,0.0021644443599575553
2021-08-26,-0.005894771311966436
2021-08-27,0.008717424964747873
2021-08-30,0.004246460996911845
2021-08-31,-0.001401281778062044
2021-09-01,0.00025999348524899683
2021-09-02,0.0027877426444415016
2021-09-03,-0.0003875171479755335
2021-09-07,-0.003455739940638251
2021-09-08,-0.0013726498571099903
2021-09-09,-0.004667502012171356
2021-09-10,-0.007805765329569425
2021-09-13,0.002221470459575458
2021-09-14,-0.005813685285337075
2021-09-15,0.00838664764637538
2021-09-16,-0.0016051661971276101
2021-09-17,-0.009206626321062067
2021-09-20,-0.017174724302086188
2021-09-21,-0.0008651185453411426
2021-09-22,0.009422546973643166
2021-09-23,0.012006118784079567
2021-09-24,0.001402034072067041
2021-09-27,-0.0028385437167868393
2021-09-28,-0.0206349630713669
2021-09-29,0.0015069182170841947
2021-09-30,-0.012041066585562683
2021-10-01,0.011367652316734997
2021-10-04,-0.013129642864011304
2021-10-05,0.01040887216712868
2021-10-06,0.004034144844366728
